what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717054733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717067496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717349263
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717351550
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1525717352048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1525717352687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1525717353154
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717354340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717356606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717361332
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717362471
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717363844
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717365744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717366676
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717368984
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1525717369147
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1525717370017
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717379126
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717555707
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717557498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1525717557875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1525717558596
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1525717559077
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1525717564244
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717565950
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1525717569314
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525717574868
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1525717577564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1525717577758
executed,command,,,"org.eclipse.cdt.ui.CPerspective",1525717577758
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1525717586771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717590363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525717594395
